Id,SalePrice
2185,119615.32739618649
2186,121471.61315490206
2187,147515.82508992657
2188,156823.21523197056
2189,321728.87463269883
2190,77923.83506890402
2191,81977.91774414355
2192,89082.05884543987
2193,113466.53123402191
2194,96869.52597069951
2195,109855.45564219539
2196,104658.22903748607
2197,123564.23854566645
2198,158882.11042201714
2199,190631.36230835778
2200,151047.57828114557
2201,144350.94528876749
2202,198000.68170627882
2203,132916.2459163012
2204,164832.74590642858
2205,126733.5706745462
2206,131001.55135942333
2207,181689.10565940203
2208,266775.68822573003
2209,234337.19879980362
2210,118519.12891309075
2211,110432.52214232
2212,115413.65177146289
2213,105713.02895859226
2214,130155.4913302712
2215,104538.43737263365
2216,145988.21442795757
2217,59869.10102232543
2218,64075.91488250847
2219,63744.03556977635
2220,59469.22816038165
2221,309393.99457282573
2222,279843.6390884298
2223,267794.5928779865
2224,204982.69762868842
2225,121683.52072468068
2226,185902.9065408573
2227,196681.3413449088
2228,265157.15827213944
2229,252080.16606378928
2230,151386.73150609015
2231,209228.69694447672
2232,184234.47671726823
2233,178171.20478083106
2234,233106.94039948506
2235,221923.38905652246
2236,258112.933504776
2237,303095.91763847216
2238,176364.51614931313
2239,110169.79331729685
2240,157763.23460397797
2241,147096.97407648058
2242,122181.44785845309
2243,129256.72617007243
2244,109575.6151648546
2245,110652.15079505743
2246,141431.90643035946
2247,117977.23594525873
2248,125982.37471229679
2249,118477.68159701888
2250,126878.74831378764
2251,116159.96977126105
2252,183271.49977689443
2253,155239.42472545218
2254,176235.49358793042
2255,181324.13968504223
2256,168305.03126794874
2257,211023.44901059792
2258,151660.45690068763
2259,171537.0046739444
2260,144357.39187823847
2261,192278.3732537936
2262,217886.60612390426
2263,375888.08046367386
2264,478427.86875240697
2265,172161.1405141962
2266,298512.234530965
2267,371792.437784564
2268,426649.20743448916
2269,146669.6262711139
2270,192131.1423609025
2271,216864.02284164855
2272,198542.92676302427
2273,160762.50203864943
2274,180684.6424382457
2275,158094.80239795335
2276,191558.9249822477
2277,190048.64603373787
2278,146706.6139890015
2279,125896.9283458279
2280,121312.43884080191
2281,161721.6195177897
2282,178032.92498523532
2283,104912.37439481023
2284,111359.5768815874
2285,143775.51432772368
2286,124394.38824737187
2287,378206.11196556257
2288,272395.11439692427
2289,373019.7898300315
2290,460002.2971907861
2291,339787.9019275794
2292,453919.49963048776
2293,503124.46255721897
2294,394475.85236515093
2295,476203.2268337492
2296,285629.64611876133
2297,373203.6718638939
2298,344016.9647458385
2299,357864.8610981032
2300,332356.49768950295
2301,311537.72334161814
2302,251516.25651024972
2303,243163.97431115631
2304,250667.7670076663
2305,207411.05088823478
2306,201956.62774932405
2307,207074.92894946507
2308,226280.2189098429
2309,283444.73400953173
2310,207198.37619651493
2311,217241.28118327653
2312,175964.36701686226
2313,173318.89321280568
2314,179538.8243010751
2315,178500.92520080635
2316,197260.3197588003
2317,187655.534176514
2318,177395.48357558012
2319,181337.4429427819
2320,179564.38554140995
2321,246267.9322339001
2322,187411.20652023013
2323,188392.32516322783
2324,165927.67012423332
2325,211526.3221957118
2326,169270.07914546097
2327,199249.84233898378
2328,220221.67162843878
2329,190988.63577670328
2330,181403.74606155264
2331,340163.5496289322
2332,394964.14326318423
2333,330168.0914547807
2334,259875.46039849365
2335,280113.8395684854
2336,309955.382030093
2337,189640.59633410367
2338,247525.7833220597
2339,193759.30361608815
2340,373508.38762338035
2341,210839.7901254385
2342,220178.09980616954
2343,218755.31921043663
2344,200228.0665656067
2345,222846.5295217031
2346,210882.60751080027
2347,201249.8125152388
2348,242693.9763728346
2349,183924.4523454162
2350,309574.59148728964
2351,264863.22220618906
2352,247976.21130590208
2353,242131.07176772662
2354,141030.64093193493
2355,143084.71885962394
2356,145786.92066961902
2357,183314.53381588764
2358,192216.56428237536
2359,134532.25987092743
2360,115741.19532812819
2361,150391.4200797593
2362,273126.3361187413
2363,136250.9674364641
2364,152873.64667845884
2365,222217.96068010436
2366,195388.81758450688
2367,229588.8113655988
2368,224693.8427731484
2369,221331.31789782934
2370,167333.66079441537
2371,167658.97003221465
2372,192970.85759271472
2373,298047.0009781443
2374,326252.78982039524
2375,238697.84089037
2376,293164.16718401894
2377,336528.6296480302
2378,148827.43208084902
2379,213300.51954104594
2380,151237.39989794206
2381,171299.85833392522
2382,213478.1082118773
2383,202422.5181524146
2384,240628.6549649237
2385,163354.05854245694
2386,131374.11231437718
2387,134179.2212817327
2388,104653.18662928029
2389,118003.94105435249
2390,142547.662580414
2391,146237.51608604117
2392,118502.52133793218
2393,162171.04884496162
2394,141519.05552855253
2395,211653.60699283401
2396,142685.0732809219
2397,224700.4528087771
2398,133288.20908214487
2399,61093.85386643857
2400,66416.49647713825
2401,116702.2773875574
2402,134907.66407451552
2403,147073.68050328197
2404,155253.90552981908
2405,156057.28276373667
2406,146848.39530044422
2407,130925.49884454045
2408,149943.68794752558
2409,121952.10083463287
2410,174582.97838373316
2411,119109.96514290279
2412,157141.9150379547
2413,127096.17920579505
2414,164509.36131869393
2415,138374.02993109904
2416,127904.5336380504
2417,137262.08419833158
2418,127390.34835830331
2419,127527.51821074478
2420,122346.72780073083
2421,142332.43146726
2422,109449.0585145998
2423,114665.57762531146
2424,153659.89884154595
2425,206301.3486632439
2426,128801.0714026593
2427,129988.3907497847
2428,181706.4033086836
2429,109182.95619935174
2430,134593.03260863398
2431,107716.95636004057
2432,140689.64395932172
2433,140665.0978157863
2434,127790.70718724612
2435,149452.75346808913
2436,98481.27832365384
2437,104807.16213507067
2438,123629.33192549746
2439,108085.51259214987
2440,126175.0702547294
2441,97757.53678778958
2442,96396.61366827399
2443,125872.78786516446
2444,129418.17069341095
2445,91345.06966941299
2446,137388.461607492
2447,180639.2212579808
2448,129868.23236203518
2449,119678.97067583042
2450,148907.65836169597
2451,130250.51887359898
2452,192240.47848107686
2453,90226.02678751502
2454,118268.57324904781
2455,114186.83525091174
2456,135417.6463888973
2457,127865.110649082
2458,127815.68373416907
2459,110324.0366371223
2460,140107.07638599485
2461,122540.01975587479
2462,135422.53860827853
2463,125543.5487724641
2464,183562.34564712588
2465,141959.39657535616
2466,107477.9152380047
2467,133370.92138352813
2468,92485.06748102707
2469,84434.23692262625
2470,184861.53450723938
2471,213037.54130747702
2472,158299.83403443402
2473,110599.56387061627
2474,77916.04566345677
2475,219123.33052495137
2476,116993.94881562128
2477,127364.48642667606
2478,150679.5523495295
2479,99750.23511802584
2480,148100.4962720302
2481,121310.60277107282
2482,125934.93546597588
2483,109502.73444463393
2484,119275.99308427372
2485,122448.91255780272
2486,140415.2098953814
2487,166489.51002564357
2488,173477.69785114672
2489,158105.5426845853
2490,136535.39475548416
2491,96504.72199987892
2492,199563.84791079964
2493,154844.02458423265
2494,148275.2739718418
2495,89322.69324303781
2496,240210.5994709714
2497,159617.35524669773
2498,110326.43287756392
2499,82085.67418196594
2500,125860.36712530431
2501,140354.7162466554
2502,149038.08649438756
2503,97007.25348948146
2504,175221.72144324056
2505,216349.12451930228
2506,249267.25048105395
2507,288213.23318290827
2508,249681.7938489474
2509,214381.22704136441
2510,213937.4925069228
2511,177431.18431885217
2512,212784.0989297922
2513,222965.4307363217
2514,260785.2549111206
2515,148071.89726772704
2516,176483.1492309906
2517,153038.44740538255
2518,157102.28282321972
2519,239000.60634780672
2520,218655.3460150081
2521,191181.66226750467
2522,229055.74610145474
2523,116704.12821710837
2524,138003.51993954685
2525,126709.27374782281
2526,143211.45130079883
2527,119892.2484323512
2528,128308.05502035072
2529,140985.6321055469
2530,127677.64918336426
2531,273291.177844127
2532,230283.98011362474
2533,195758.9281292878
2534,226433.96302524646
2535,298308.49085260776
2536,229337.48122611668
2537,241334.67702114655
2538,185372.4144315024
2539,190025.49479916523
2540,184321.52094547756
2541,180101.797726006
2542,165605.34524089727
2543,123026.35731442213
2544,119638.96113528067
2545,137271.05170501198
2546,122943.30047165866
2547,141736.35687756652
2548,157257.82399854885
2549,156727.0402310213
2550,1068910.5816726366
2551,149448.9315707206
2552,134032.23755180283
2553,70346.3673356622
2554,90504.60593883306
2555,120705.13069614298
2556,101982.55625280131
2557,102085.60147770721
2558,151615.05587446693
2559,133630.70176338922
2560,154661.0759262137
2561,142513.8441814974
2562,140036.31828970727
2563,148788.91332481694
2564,200533.81985143182
2565,130536.60586172453
2566,151812.10623002093
2567,138810.1038539
2568,202791.0080412105
2569,209792.04696412897
2570,114454.88048259164
2571,177880.3874154423
2572,153746.89192724388
2573,213553.70550702853
2574,272608.42986398184
2575,134941.06081945595
2576,122430.19850360375
2577,139921.63592225368
2578,88015.69227932952
2579,62909.837263033885
2580,76844.25842163389
2581,87812.43475626805
2582,96856.24825964317
2583,273025.73578757787
2584,185700.80338317147
2585,181435.6040895053
2586,227965.08836442712
2587,199878.3399956043
2588,138506.55097299183
2589,149165.3079221793
2590,211956.22760946976
2591,224230.20458435727
2592,219922.93871682414
2593,250344.82062128204
2594,180903.7040018687
2595,199279.0322642434
2596,279090.7900633231
2597,186582.19400686896
2598,288109.19208170584
2599,338720.5824003908
2600,146456.6131554317
2601,142868.1158252421
2602,86672.39227260817
2603,99180.03841258815
2604,92065.9875732582
2605,80146.1173254164
2606,144556.83471624533
2607,202582.68503930862
2608,195025.5082713434
2609,175207.07229173122
2610,114557.92005613797
2611,115846.35105405582
2612,163652.11760189562
2613,128840.55111229606
2614,120052.46086006986
2615,155366.505064857
2616,147556.68375778222
2617,192245.9330307091
2618,200943.6087539081
2619,197484.426514923
2620,188542.91976065416
2621,170754.95452347014
2622,180059.6769979802
2623,232375.10860376264
2624,296390.5688087557
2625,282040.45734348125
2626,169780.82180242607
2627,166513.31790316926
2628,484162.7263736636
2629,514194.12384869833
2630,366202.3348801349
2631,467054.32701469556
2632,404711.9519355883
2633,298940.9645458847
2634,440223.4734880781
2635,161174.1332794734
2636,177457.55321292137
2637,182904.63091373487
2638,285325.17142008134
2639,187986.65962036417
2640,152285.01896959706
2641,106373.17349167228
2642,183027.7981656835
2643,102288.04998957482
2644,112264.90324586198
2645,108505.89247059007
2646,93650.69977517595
2647,101357.5716285663
2648,144048.8294470074
2649,157050.4418750062
2650,138373.83033463088
2651,134361.07019502917
2652,407404.35142665287
2653,243675.4703738303
2654,256629.3628638274
2655,412590.41081768944
2656,314634.0122383067
2657,356832.776771737
2658,309195.5657409056
2659,311620.3698094833
2660,362900.96492434485
2661,354958.492311824
2662,360309.2867511103
2663,288563.1087851205
2664,275660.0769614254
2665,326886.70278013713
2666,278990.3777329618
2667,175706.9811474458
2668,180487.4400128364
2669,178482.888850402
2670,265621.51526454283
2671,182008.76179301145
2672,201353.7357374866
2673,210128.2443520726
2674,206036.78019624032
2675,180002.6271323868
2676,187398.5196836373
2677,201040.59026441726
2678,248550.37696635595
2679,272351.68583993183
2680,282472.6854228264
2681,402269.5199863236
2682,320634.5786139794
2683,520282.2557900873
2684,314833.06949955615
2685,330815.4672491801
2686,249561.7898741235
2687,307464.95922572125
2688,201685.27236126256
2689,206207.22020592674
2690,428144.33089797484
2691,195058.76656523175
2692,141807.30607013957
2693,193039.4552680676
2694,136831.36378037784
2695,187416.51662225052
2696,178705.08081327318
2697,185675.82595590188
2698,188867.92159320187
2699,171984.55482108504
2700,151869.44836242154
2701,144233.64564278116
2702,112882.28705123243
2703,122584.80905205056
2704,137333.0626567917
2705,115271.13320483317
2706,106037.69313973997
2707,119891.48249082992
2708,132253.0625244716
2709,104335.9484211728
2710,127301.35778777344
2711,281514.29883199197
2712,410605.9727442893
2713,176283.89152752116
2714,149062.8229307677
2715,171504.54665978567
2716,149519.87434257555
2717,200107.96034052796
2718,219654.68284545775
2719,157350.73006977624
2720,179124.5216129457
2721,126690.5730576063
2722,160839.49708520045
2723,137811.67523839095
2724,124216.23451125367
2725,130154.2147824973
2726,147580.65017834085
2727,171860.8919827271
2728,183065.53938405585
2729,147666.65989170707
2730,150974.94534175418
2731,127206.97345329952
2732,132512.79865964368
2733,157829.6027722635
2734,147301.67678113654
